Group,Barcode,SampleName,Peptide,slope,r.seq,nobs
CTL_F,710144413,CTL_F_710144413,CDN1A_139_151,8.479093865614333,0.9997929601011423,5
CTL_F,710144413,CTL_F_710144413,LIPS_944_956,5.473590889936947,0.99973231233472315,5
CTL_F,710144413,CTL_F_710144413,PLEK_106_118,3.0534392589614607,0.97669256381798,5
CTL_F,710144413,CTL_F_710144413,GRIK2_708_720,8.592809593424594,0.9997087760517419,5
CTL_F,710144413,CTL_F_710144413,FOXO3_25_37,4.613042309688501,0.9996785024513445,5
CTL_F,710144413,CTL_F_710144413,PP2AB_297_309,2.255073120131111,0.9219213596428057,5
CTL_F,710144413,CTL_F_710144413,KAP2_92_104,6.369124044759752,0.9996552564664803,5
CTL_F,710144413,CTL_F_710144413,RS6_228_240,6.553430060417837,0.9999493175216914,5
CTL_F,710144413,CTL_F_710144413,BAD_112_124,8.158824008209063,0.9999765033538619,5
CTL_F,710144413,CTL_F_710144413,CENPA_1_14,4.5200070588803865,0.9974676371584109,5
CTL_F,710144413,CTL_F_710144413,FRAP_2443_2455,4.391020618160309,0.9974783611767647,5
CTL_F,710144413,CTL_F_710144413,K6PL_766_778,4.035291912251202,0.9792660312520262,5
CTL_F,710144413,CTL_F_710144413,PPR1A_28_40,5.616375453352618,0.9993510131733977,5
CTL_F,710144413,CTL_F_710144413,ADRB2_338_350,5.953757200646493,0.9991560450874694,5
CTL_F,710144413,CTL_F_710144413,KCC2G_278_289,7.050978021445177,0.9999670812952317,5
CTL_F,710144413,CTL_F_710144413,RYR1_4317_4329,4.464372359907568,0.9976169133562167,5
CTL_F,710144413,CTL_F_710144413,BAD_69_81,2.905074742579759,0.991251572327044,5
CTL_F,710144413,CTL_F_710144413,PRKDC_2618_2630,3.8324123796492424,0.9976983932509538,5
CTL_F,710144413,CTL_F_710144413,REL_260_272,5,0.9959992659203524,5
CTL_F,710144413,CTL_F_710144413,KCNA1_438_450,2.3109985347291033,0.9962408180901627,5
CTL_F,710144413,CTL_F_710144413,SCN7A_898_910,5.649290075825353,0.9998643408661835,5
CTL_F,710144413,CTL_F_710144413,ACM5_494_506,6.189824558880018,0.9997416020671835,5
CTL_F,710144413,CTL_F_710144413,BAD_93_105,4.1744546599228265,0.997124628466287,5
CTL_F,710144413,CTL_F_710144413,CSF1R_701_713,6.494874448304912,0.9999811806556398,5
CTL_F,710144413,CTL_F_710144413,GPR6_349_361,4.4680668434653095,0.9992657632140833,5
CTL_F,710144413,CTL_F_710144413,KCNA2_442_454,3.424364387743383,0.9884624778652988,5
CTL_F,710144413,CTL_F_710144413,NMDZ1_890_902,6.733303173050173,0.9997472518075001,5
CTL_F,710144413,CTL_F_710144413,PTK6_436_448,7.384356137076078,0.9999954725959421,5
CTL_F,710144413,CTL_F_710144413,CAC1C_1974_1986,6.715800146093378,0.9998730991450381,5
CTL_F,710144413,CTL_F_710144413,KPB1_1011_1023,7.266786540694902,0.9999745421565975,5
CTL_F,710144413,CTL_F_710144413,ACM5_498_510,2.607469900130726,0.969690491681383,5
CTL_F,710144413,CTL_F_710144413,GPSM2_394_406,6.328378559987139,0.9997277891007615,5
CTL_F,710144413,CTL_F_710144413,KCNA3_461_473,2.3910206181603084,0.9919650879219611,5
CTL_F,710144413,CTL_F_710144413,NOS3_1171_1183,5.5540095723922445,0.9999403271042356,5
CTL_F,710144413,CTL_F_710144413,STK6_283_295,6.635940522166333,0.9997632603359047,5
CTL_F,710144413,CTL_F_710144413,CFTR_730_742,7.6865005271832185,0.9998612975789314,5
CTL_F,710144413,CTL_F_710144413,MYPC3_268_280,8.285402218862249,0.9997077938435186,5
CTL_F,710144413,CTL_F_710144413,VASP_271_283,3.824748642951073,0.9945353553165226,5
CTL_F,710144413,CTL_F_710144413,RAF1_253_265,1.7067077730735256,0.9736174365647364,5
CTL_F,710144413,CTL_F_710144413,STMN2_90_102,4.442004546879113,0.9991898688430785,5
CTL_F,710144413,CTL_F_710144413,CGHB_109_121,3.2145940507760407,0.9907256579216633,5
CTL_F,710144413,CTL_F_710144413,NCF1_296_308,7.344882079981009,0.9998136817200541,5
CTL_F,710144413,CTL_F_710144413,VTNC_390_402,6.985251229751606,0.9998446723962336,5
CTL_F,710144413,CTL_F_710144413,ADDB_706_718,1.7558953227010579,0.9446049528301886,5
CTL_F,710144413,CTL_F_710144413,GYS2_1_13,6.469910543448998,0.9999707319504255,5
CTL_F,710144413,CTL_F_710144413,RAP1B_172_184,2.815111365692039,0.9981275557787503,5
CTL_F,710144413,CTL_F_710144413,CREB1_126_138,5.935637649654074,0.9993320399560518,5
CTL_F,710144413,CTL_F_710144413,NCF1_321_333,6.304814074023515,0.9986348200522183,5
CTL_F,710144413,CTL_F_710144413,CFTR_761_773,9.094202202993378,0.9998876988838634,5
CTL_F,710144413,CTL_F_710144413,KIF2C_105_118_S106G,6.489431450707135,0.9998626087754016,5
CTL_F,710144413,CTL_F_710144413,P53_12_24,5.423096084329049,0.9995643038429792,5
CTL_F,710144413,CTL_F_710144413,RB_242_254,2.638401759682617,0.9878447024673439,5
CTL_F,710144413,CTL_F_710144413,DESP_2842_2854,5.983746519001147,0.999393753098309,5
CTL_F,710144413,CTL_F_710144413,NFKB1_330_342,5.226275855823676,0.9989103043991321,5
CTL_F,710144413,CTL_F_710144413,F263_454_466,9.318436225259989,0.9999952262663715,5
CTL_F,710144413,CTL_F_710144413,ANDR_785_797,4.52474497788705,0.9997514726922224,5
CTL_F,710144413,CTL_F_710144413,ERBB2_679_691,2.933857643208788,0.9983262325015216,5
CTL_F,710144413,CTL_F_710144413,KPCB_19_31_A25S,3.5940076403241634,0.9972002434570908,5
CTL_F,710144413,CTL_F_710144413,TOP2A_1463_1475,8.001912684285164,0.9999339948225158,5
CTL_F,710144413,CTL_F_710144413,E1A_ADE05_212_224,4.706707773073526,0.9994656870930038,5
CTL_F,710144413,CTL_F_710144413,PLM_76_88,3.905074742579759,0.9987421383647798,5
CTL_F,710144413,CTL_F_710144413,KAP3_107_119,7.735603918707981,0.9999501277291237,5
CTL_F,710144413,CTL_F_710144413,ANXA1_209_221,3.5985090325591043,0.9868882290968298,5
CTL_F,710144413,CTL_F_710144413,MPIP1_172_184,5.787779383720844,0.9998033789433542,5
CTL_F,710144413,CTL_F_710144413,VASP_150_162,7.12187556768241,0.9998417321758339,5
CTL_F,710144413,CTL_F_710144413,EPB42_241_253,6.951559644942248,0.9998334137609527,5
CTL_F,710144413,CTL_F_710144413,PTN12_32_44,5.960766968659337,0.9993012796880474,5
CTL_F,710144413,CTL_F_710144413,KCNA6_504_516,9.327446723223597,0.99996337902922106,5
CTL_F,710144413,CTL_F_710144413,ESR1_160_172,6.629906427647579,0.9999212823322204,5
CTL_F,710144413,CTL_F_710144413,KS6A1_374_386,1.6643969682155613,0.9682332761578045,5
CTL_F,710144413,CTL_F_710144413,GBRB2_427_439,7.254003532754141,0.9999674561877017,5
CTL_F,710144413,CTL_F_710144413,TY3H_65_77,8.638060172125465,0.9999032825292813,5
SCZ_F,710144413,SCZ_F_710144413,CDN1A_139_151,8.275685295533856,0.999998128112222,5
SCZ_F,710144413,SCZ_F_710144413,LIPS_944_956,5.5860962493381585,0.9996246462746065,5
SCZ_F,710144413,SCZ_F_710144413,PLEK_106_118,2.715023041285529,0.9978083546181099,5
SCZ_F,710144413,SCZ_F_710144413,GRIK2_708_720,8.400879436282185,0.9999441808540328,5
SCZ_F,710144413,SCZ_F_710144413,FOXO3_25_37,3.4039365060455937,0.9980053908355795,5
SCZ_F,710144413,SCZ_F_710144413,PP2AB_297_309,1.4319508822151905,0.9645754716981132,5
SCZ_F,710144413,SCZ_F_710144413,KAP2_92_104,6.101405881278468,0.9998203809825817,5
SCZ_F,710144413,SCZ_F_710144413,RS6_228_240,6.359210846977331,0.9999509299798808,5
SCZ_F,710144413,SCZ_F_710144413,BAD_112_124,7.90109457795926,0.9999138473407773,5
SCZ_F,710144413,SCZ_F_710144413,CENPA_1_14,4.048512577881534,0.9994399397058058,5
SCZ_F,710144413,SCZ_F_710144413,FRAP_2443_2455,4.51406269513113,0.9974840500061215,5
SCZ_F,710144413,SCZ_F_710144413,K6PL_766_778,3.767934572323972,0.9845392562373694,5
SCZ_F,710144413,SCZ_F_710144413,PPR1A_28_40,5.12148464638456,0.9982419457950393,5
SCZ_F,710144413,SCZ_F_710144413,ADRB2_338_350,5.723805813511308,0.9997987812182211,5
SCZ_F,710144413,SCZ_F_710144413,KCC2G_278_289,6.6880853259960675,0.9998113609263032,5
SCZ_F,710144413,SCZ_F_710144413,RYR1_4317_4329,4.334125683157292,0.9954537535497134,5
SCZ_F,710144413,SCZ_F_710144413,BAD_69_81,2.5940076403241634,0.9959151915969655,5
SCZ_F,710144413,SCZ_F_710144413,PRKDC_2618_2630,2.755895322701057,0.9870157874470542,5
SCZ_F,710144413,SCZ_F_710144413,REL_260_272,4.94803657837855,0.9984168550474869,5
SCZ_F,710144413,SCZ_F_710144413,KCNA1_438_450,2.375367353848823,0.9773197208581029,5
SCZ_F,710144413,SCZ_F_710144413,SCN7A_898_910,5.587795203459003,0.9996939712803816,5
SCZ_F,710144413,SCZ_F_710144413,ACM5_494_506,5.56440117823884,0.9993301855017571,5
SCZ_F,710144413,SCZ_F_710144413,BAD_93_105,3.575860293613904,0.9916186693147965,5
SCZ_F,710144413,SCZ_F_710144413,CSF1R_701_713,6.401684556589307,0.9997779804837924,5
SCZ_F,710144413,SCZ_F_710144413,GPR6_349_361,4.5689957523160905,0.999320552650855,5
SCZ_F,710144413,SCZ_F_710144413,KCNA2_442_454,3.488825403632107,0.9984629269255719,5
SCZ_F,710144413,SCZ_F_710144413,NMDZ1_890_902,6.459740911175922,0.9999951751489845,5
SCZ_F,710144413,SCZ_F_710144413,PTK6_436_448,7.255073120131112,0.9999855979358669,5
SCZ_F,710144413,SCZ_F_710144413,CAC1C_1974_1986,6.663323134864243,0.9999408872252303,5
SCZ_F,710144413,SCZ_F_710144413,KPB1_1011_1023,7.349729793966445,0.9999458790980529,5
SCZ_F,710144413,SCZ_F_710144413,ACM5_498_510,2.226275855823676,0.9918400258022899,5
SCZ_F,710144413,SCZ_F_710144413,GPSM2_394_406,6.408109394822352,0.9998307705443029,5
SCZ_F,710144413,SCZ_F_710144413,KCNA3_461_473,2.5849625007211565,0.9989528795811519,5
SCZ_F,710144413,SCZ_F_710144413,NOS3_1171_1183,5.453852984245609,0.9995830385027175,5
