Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
MAPK3,P27361,CMGC,MAPK,NA,2.387932165507843,2.6989700043360187,2.6989700043360187,-0.2024934683205772,-0.22369003163222836,0.06813851274736762,NA,15
MAPK12,P53778,CMGC,MAPK,NA,2.217364031985915,2.221848749616356,2.6989700043360187,-0.33608393872157394,-0.32138904652263417,0.08366574209105139,NA,8
MAPK7,Q13164,CMGC,MAPK,NA,2.148983592776366,2.221848749616356,2.6989700043360187,-0.2588680740808973,-0.27980564942925334,0.07300946884700917,NA,10
CHEK2,O96017,CAMK,RAD53,NA,1.8648785456788217,1.9208187539523751,2.0969100130080562,0.22328717288068212,0.20729590150689542,0.020627031526774506,NA,12
MAPK1,P28482,CMGC,MAPK,NA,1.8025079970015914,1.9208187539523751,2.221848749616356,-0.1978201402367603,-0.2014553439563019,0.03890798690322805,NA,13
CDK2,P24941,CMGC,CDK,NA,1.7852567715081,1.7958800173440752,2.3979400086720375,-0.19001806046113442,-0.19783815170911737,0.017023991476617616,NA,12
PIM1,P11309,CAMK,PIM,NA,1.4900451999602593,1.6575773191777938,2.0969100130080562,0.07453864286717951,0.06647548979930108,0.01203176470162636,NA,44
MAK,P20794,CMGC,RCK,NA,1.539938336854638,1.539938336854638,1.585026652029182,-0.3974594504320133,-0.3974594504320133,0,NA,3
AURKA,O14965,CAMK,AUR,NA,1.508717806522353,1.494850021680094,1.744727494896694,0.3440484819469486,0.3440484819469486,0,NA,4
DCLK2,Q8N568,CAMK,DCAMKL,NA,1.4725511034686039,1.494850021680094,1.6575773191777938,0.22825975838349727,0.2514556471693834,0.0397706601925985,NA,7
PRKCB,P05771,AGC,PKC,NA,1.3183247005085699,1.4685210829577449,1.6989700043360187,0.1485831374662656,0.13146656348506475,0.02368459314685508,NA,17
MAPK8,P45983,CMGC,MAPK,NA,1.1077381518482756,1.3187587626244128,1.4685210829577449,-0.13285902428527344,-0.117227890811925,0.03157340748540442,NA,18
MAPK10,P53779,CMGC,MAPK,NA,0.9893183119421299,1.2676062401770316,1.4685210829577449,-0.13285902428527344,-0.10810099647642492,0.037756966630574366,NA,17
MAPK13,O15264,CMGC,MAPK,NA,1.1073279902093758,1.2365720064370627,1.6575773191777938,-0.16714296162907555,-0.16242561127346897,0.016248312850415166,NA,11
PRKD1,Q15139,CAMK,PKD,NA,1.2288982949427492,1.2218487496163564,1.3767507096020994,-0.2720655348225579,-0.2720655348225579,0,NA,5
CDKL4,Q5MAI5,CMGC,CDKL,NA,1.2314587970495259,1.201152407037244,1.3767507096020994,-0.342677475921963,-0.342677475921963,0,NA,3
PRKCA,P17252,AGC,PKC,NA,1.0456318189732616,1.1674910872937636,1.3565473235138126,0.1321019598045316,0.11721036644521034,0.017702539879637016,NA,17
MAP3K14,Q99558,STE,STE-Unique,NA,1.1307682802690238,1.1307682802690238,1.1307682802690238,-0.34085677502901585,-0.34085677502901585,NA,NA,3
CDK19,Q9BWU1,CMGC,CDK,NA,1.0841524160925522,1.0969100130080565,1.1426675035687315,-0.3210702572613851,-0.3210702572613851,0,NA,3
COQ8A,Q8NI60,Atypical,ABC1,NA,1.1393230696929793,1.0655015487564323,1.4685210829577449,0.197301576282248,0.23800446025507135,0.07507834186184867,NA,6
MAPK15,Q8TD08,CMGC,MAPK,NA,1.0268721464003014,1.0268721464003014,1.0268721464003014,-0.3124663510025149,-0.3124663510025149,NA,NA,3
DAPK1,P53355,CAMK,DAPK,NA,0.9967241954566759,0.9967241954566759,1.0268721464003014,0.30108913006224336,0.30108913006224336,0,NA,3
CDK13,Q14004,CMGC,CDK,NA,0.8749775636860488,0.9625917796774126,0.9829666607012196,-0.276271981506115,-0.25261267560339545,0.06056537519611392,NA,4
CAMK2B,Q13554,CAMK,CAMK2,NA,0.9085366905884869,0.9079951751493598,1,-0.2546610795502393,-0.25692755193910344,0.004532944777728254,NA,4
CDK7,P50613,CMGC,CDK,NA,0.7860392544650263,0.8860566476931632,1.0087739243075051,-0.1470854419037716,-0.1413603481652462,0.027316303420129903,NA,9
MAPK14,Q16539,CMGC,MAPK,NA,0.9132931848248081,0.8664610916297825,1.207608310501746,-0.14984741821851078,-0.1809862468323597,0.061762950827030004,NA,8
PRKCQ,Q04759,AGC,PKC,NA,0.8822872367296054,0.8601209135987634,1.4685210829577449,0.10773020310409047,0.10634352364768673,0.02203560859744365,NA,16
PRKCD,Q05655,AGC,PKC,NA,0.8238601011719117,0.8124792791635369,1.0177287669604316,0.09844276461678952,0.10141478043578737,0.004465414600442053,NA,17
RPS6KA5,O75582,AGC-CAMK,RSK,NA,0.8334721156253303,0.8068754016455384,1.3010299956639813,0.06401712441730797,0.06702373390660817,0.010842047726519071,NA,30
GSK3B,P49841,CMGC,GSK,NA,0.795403170812435,0.790484985457369,0.8538719643217619,-0.22555934595334898,-0.22903943718187253,0.010440273685570692,NA,4
PRKG1,Q13976,AGC,PKG,NA,0.8451351019114426,0.769551078621726,1.4436974992327127,0.07702678835621109,0.08756964081709143,0.02583129344928266,NA,22
MAPK11,Q15759,CMGC,MAPK,NA,0.8207420749921198,0.7495799976911061,1.4202164033831899,-0.21346689118731133,-0.22123491894085193,0.13089253852939517,NA,4
STK38L,Q9Y2H1,AGC,NDR,NA,0.6439148855650367,0.7258421507363202,0.7399286120149252,0.16063844453098003,0.1683230599351402,0.013310144316631897,NA,6
PKN1,Q16512,AGC,PKN,NA,0.6079242206947162,0.6989700043360187,0.7351821769904635,0.2076645807405897,0.17913766586874288,0.05660634181711248,NA,4
PRKACA,P17612,AGC,PKA,NA,0.6455344914950798,0.6420651529995461,0.8416375079047503,0.054122067837657974,0.054061316297446184,0.004510130551061724,NA,32
AURKB,Q96GD4,CAMK,AUR,NA,0.6098073284218785,0.6090648928966209,0.6903698325741012,0.21622085315733278,0.21622085315733278,0,NA,3
PRKCG,P05129,AGC,PKC,NA,0.5650764359366663,0.59516628338006194,0.6307841425898572,0.10512241212435858,0.10194540776588469,0.00953101307542164,NA,11
MAPKAPK3,Q16644,CAMK,MAPKAPK,NA,0.6378338415732913,0.585026652029182,1.0555173278498313,0.07923330376220501,0.0850835920149148,0.01632107828633019,NA,18
DAPK3,O43293,CAMK,DAPK,NA,0.5654310959658012,0.5654310959658012,0.5654310959658012,0.20882653516078045,0.20882653516078045,NA,NA,3
CHEK1,O14757,CAMK,CAMKL,NA,0.5567352106748074,0.5528419686577808,0.619788758288394,0.14248555615033198,0.14407900982406996,0.003161911609809717,NA,6
ARAF,P10398,TKL,RAF,NA,0.5342559341818491,0.543633966870957,0.5590909179347823,-0.1997924798009485,-0.1997924798009485,0,NA,3
BRAF,P15056,TKL,RAF,NA,0.5342559341818491,0.543633966870957,0.5590909179347823,-0.1997924798009485,-0.1997924798009485,0,NA,3
PIM3,Q86V86,CAMK,PIM,NA,0.5342559341818491,0.543633966870957,0.5590909179347823,-0.1997924798009485,-0.1997924798009485,0,NA,3
CDKL2,Q92772,CMGC,CDKL,NA,0.4958421134286956,0.5346579005909153,0.585026652029182,-0.19399893146549183,-0.17937789036391089,0.03581409020713378,NA,3
CAMK2A,Q9UQM7,CAMK,CAMK2,NA,0.5252464480120332,0.5252464480120332,0.6695862266508091,0.16182287415900246,0.16182287415900246,0.06117043821705205,NA,4
CDK9,P50750,CMGC,CDK,NA,0.5908130226797204,0.5086383061657274,0.8538719643217619,-0.13088604958631503,-0.15385497785961122,0.03445339240994427,NA,6
PRKCH,P24723,AGC,PKC,NA,0.4808863646747225,0.4975728800155673,0.5406075122407692,0.09857851800039115,0.09510023231062772,0.005380844243370677,NA,10
