Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKX,P51817,AGC,PKA,0.47712125471966244,1.540652952702724,2.0621479067488444,2.6989700043360187,1.4509295744525397,1.5097437237500315,0.16687205328443222,0.4518041934133431,28
MAPK14,Q16539,CMGC,MAPK,0.47712125471966244,1.488372072974419,2.029963223377443,2.0969100130080562,2.380691300821426,2.301602433595612,0.28010659645813685,0.7108901766463934,6
DAPK3,O43293,CAMK,DAPK,0.47712125471966244,1.3187587626244128,1.7958800173440752,1.7958800173440752,2.804716500305553,2.804716500305553,NA,0.4620942538354898,3
MAPKAPK2,P49137,CAMK,MAPKAPK,0.47712125471966244,1.1211320486740564,1.6320232147054055,2.1346985738974564,1.42570667834348,1.4641603729392838,0.08160008543671003,0.45843663878417357,24
NUAK1,O60285,CAMK,CAMKL,0.47712125471966244,1.17089703880428,1.6197887582883939,1.713693261156725,2.3907963680611277,2.3907963680611277,0,0.22262785565543966,3
AKT2,P31751,AGC,AKT,0.47712125471966244,1.090933083913849,1.6078895349886861,1.9719712763997563,1.453529128211781,1.43872122716184,0.058618254469584206,0.4257802031095872,24
CAMK4,Q16566,CAMK,CAMK1,0.47712125471966244,1.184137517904824,1.596307662438871,2.0969100130080562,1.8203649052811386,1.7946818076110564,0.2091058175986119,0.523971374301839,10
PRKAA1,Q13131,CAMK,CAMKL,0.47712125471966244,1.073396006871328,1.5740312677277188,1.7611179110848632,1.6477408764927228,1.6450937987688172,0.0662971510629371,0.48008804804868,11
CHEK1,O14757,CAMK,CAMKL,0.47712125471966244,1.0817298500676915,1.5633074023359457,1.713693261156725,1.9000593001686987,1.901117357937236,0.07839123968844368,0.5261662678432611,6
MAPK10,P53779,CMGC,MAPK,0.47712125471966244,1.010477868765644,1.5039934011199638,1.644612342013426,1.6753178035738652,1.7052271912432453,0.04486408150407028,0.5490928443751383,9
MAPK8,P45983,CMGC,MAPK,0.47712125471966244,0.9980363399385404,1.5039934011199638,1.5326385825694937,1.6753178035738652,1.695257395353452,0.039566400819700864,0.5490928443751383,9
NPR2,P20594,RGC,RGC,0.47712125471966244,1.1378882647655137,1.5039934011199638,1.9208187539523751,1.872082936177548,1.97714167346744,0.18196707076512417,0.642206391895318,5
CHEK2,O96017,CAMK,RAD53,0.47712125471966244,0.8785234333523328,1.4357285695614375,1.585026652029182,1.5256392588859282,1.4899528063721785,0.12556479225970232,0.5484534972921339,16
PRKG2,Q13237,AGC,PKG,0.47712125471966244,0.9542586369566287,1.4357285695614375,1.7958800173440752,1.3927593275028767,1.379851682030474,0.06783365105015926,0.4276622228570615,30
AKT3,Q9Y243,AGC,AKT,0.44367347742366453,1.3213632161855282,1.3979400086720377,3.1760912590556813,1.6962754439536565,1.6513796849078093,0.5086385062512467,0.49865463216571504,8
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.47712125471966244,0.9314236909069118,1.3767507096020994,1.7781512503836436,1.368561476016552,1.3927572042654484,0.07813583622058623,0.42469976518418984,27
NPR1,P16066,RGC,RGC,0.47712125471966244,0.9105286107845574,1.3767507096020994,1.4771212547196624,1.47021297399707,1.4898992439133651,0.04448576739372755,0.5117210928518462,16
CDK4,P11802,CMGC,CDK,0.47712125471966244,0.8538719643217619,1.3309932190414244,1.3309932190414244,1.6304637426187119,1.6304637426187119,NA,0.5571639005292064,4
AKT1,P31749,AGC,AKT,0.47712125471966244,0.8390921889484378,1.3248329103366059,1.5228787452803376,1.3920814642744266,1.3755245596976675,0.06846999941896105,0.38718535245354085,24
MAPK13,O15264,CMGC,MAPK,0.47712125471966244,0.8310898917125596,1.3010299956639813,1.513333427374107,1.5989685374600635,1.655535890987487,0.08485103029113539,0.5459167555187713,7
CAMK2B,Q13554,CAMK,CAMK2,0.47712125471966244,0.800060834404538,1.2896005338831993,1.494850021680094,1.6729623432641738,1.6521292849197786,0.1761430865582501,0.41974252778666876,4
CSNK1A1,P48729,CK1,CK1,0.47712125471966244,0.7691047587461065,1.2730012720637376,1.513333427374107,1.6116835401067242,1.578178981981778,0.180651428262043,0.5330486807124745,8
MTOR,P42345,Atypical,PIKK,0.47712125471966244,0.753192755160944,1.2622774066719646,1.343582346349445,1.5424859039321073,1.567013136096486,0.09335279841169518,0.6269943229817622,6
PRKCA,P17252,AGC,PKC,0.47712125471966244,0.7875243528635717,1.2316085869055127,1.4436974992327127,1.3861973695418044,1.3849822107714445,0.0274642131143939,0.4257727326449396,21
PRKY,O43930,AGC,PKA,0.47712125471966244,0.7195956788013332,1.212303431710126,1.337242168318426,1.561454385999294,1.5013090071459736,0.11032013622383281,0.49733606309132217,8
SGK3,Q96BR1,AGC,SGK,0.47712125471966244,0.7136647716497548,1.1848651833631865,1.5039934011199638,1.4598279709410655,1.4700050793632478,0.22028482568947022,0.516322821063661,12
PRKACB,P22694,AGC,PKA,0.47712125471966244,1.0989228215846059,1.1467074813704716,3.1760912590556813,1.3606969733243466,1.337403586847611,0.1502980315830235,0.4732739392056466,23
SGK2,Q9HBY8,AGC,SGK,0.47712125471966244,0.6186933034503682,1.1191864077192086,1.2570131666796074,1.3602354202593685,1.3609387840483043,0.1351923925160832,0.5295843454685163,13
CAMK2A,Q9UQM7,CAMK,CAMK2,0.47712125471966244,0.602544055200335,1.0861861476162833,1.1268732363854996,1.370634309382821,1.3680035409452973,0.021668504484268245,0.43912737850198835,6
PRKG1,Q13976,AGC,PKG,0.47712125471966244,0.4702870476288879,1.0621479067488444,1.1386647611150575,1.2650900438694241,1.2078661839075957,0.1022594235378517,0.39855539883594393,32
